match_no,inning,batting_team,bowling_team,ball_over,ball_result,bowler,batter,non_striker,shot_direction,player_out,dismissal_kind,fielders,batsman_runs,wide_runs,bye_runs,legbye_runs,noball_runs,extra_runs,total_runs
21,2,Karnali Yaks,Pokhara Avengers,3.2,0,Dhananjaya Lakshan,Jaykishan Kolsawala,Mark Watt,,,,,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,3.3,0,Dhananjaya Lakshan,Jaykishan Kolsawala,Mark Watt,,,,,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,3.4,0,Dhananjaya Lakshan,Jaykishan Kolsawala,Mark Watt,point,,,,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,3.5,2,Dhananjaya Lakshan,Jaykishan Kolsawala,Mark Watt,deep mid wicket,,,,2,0,0,0,0,0,2
21,2,Karnali Yaks,Pokhara Avengers,3.6,0,Dhananjaya Lakshan,Jaykishan Kolsawala,Mark Watt,straight,,,,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,4.1,0,Aakash Chand,Mark Watt,Jaykishan Kolsawala,mid off,,,,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,4.2,2,Aakash Chand,Mark Watt,Jaykishan Kolsawala,deep mid wicket,,,,2,0,0,0,0,0,2
21,2,Karnali Yaks,Pokhara Avengers,4.3,4,Aakash Chand,Mark Watt,Jaykishan Kolsawala,,,,,4,0,0,0,0,0,4
21,2,Karnali Yaks,Pokhara Avengers,4.4,4,Aakash Chand,Mark Watt,Jaykishan Kolsawala,covers,,,,4,0,0,0,0,0,4
21,2,Karnali Yaks,Pokhara Avengers,4.5,0,Aakash Chand,Mark Watt,Jaykishan Kolsawala,covers,,,,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,4.6,1,Aakash Chand,Mark Watt,Jaykishan Kolsawala,mid on,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,5.1,6,Dhananjaya Lakshan,Mark Watt,Jaykishan Kolsawala,long on,,,,6,0,0,0,0,0,6
21,2,Karnali Yaks,Pokhara Avengers,5.2,0,Dhananjaya Lakshan,Mark Watt,Jaykishan Kolsawala,,,,,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,5.3,4,Dhananjaya Lakshan,Mark Watt,Jaykishan Kolsawala,straight,,,,4,0,0,0,0,0,4
21,2,Karnali Yaks,Pokhara Avengers,5.4,6,Dhananjaya Lakshan,Mark Watt,Jaykishan Kolsawala,deep mid wicket,,,,6,0,0,0,0,0,6
21,2,Karnali Yaks,Pokhara Avengers,5.5,0,Dhananjaya Lakshan,Mark Watt,Jaykishan Kolsawala,covers,,,,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,5.6,6,Dhananjaya Lakshan,Mark Watt,Jaykishan Kolsawala,third man,,,,6,0,0,0,0,0,6
21,2,Karnali Yaks,Pokhara Avengers,6.1,1,Kiran Thagunna,Jaykishan Kolsawala,Mark Watt,long on,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,6.2,0,Kiran Thagunna,Mark Watt,Jaykishan Kolsawala,covers,,,,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,6.3,1,Kiran Thagunna,Mark Watt,Jaykishan Kolsawala,point,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,6.4,2,Kiran Thagunna,Jaykishan Kolsawala,Mark Watt,third man,,,,2,0,0,0,0,0,2
21,2,Karnali Yaks,Pokhara Avengers,6.5,0,Kiran Thagunna,Jaykishan Kolsawala,Mark Watt,,,,,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,6.6,2nb,Kiran Thagunna,Jaykishan Kolsawala,Mark Watt,extra covers,,,,1,0,0,0,1,1,2
21,2,Karnali Yaks,Pokhara Avengers,6.6,1,Kiran Thagunna,Mark Watt,Jaykishan Kolsawala,mid wicket,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,7.1,1,Sandeep Chettri,Mark Watt,Jaykishan Kolsawala,mid on,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,7.2,W,Sandeep Chettri,Jaykishan Kolsawala,Mark Watt,,Jaykishan Kolsawala,stumped,†Adam Rossington,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,7.3,1,Sandeep Chettri,Pawan Sarraf,Mark Watt,covers,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,7.4,1w,Sandeep Chettri,Mark Watt,Pawan Sarraf,,,,,0,1,0,0,0,1,1
21,2,Karnali Yaks,Pokhara Avengers,7.4,0,Sandeep Chettri,Mark Watt,Pawan Sarraf,covers,,,,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,7.5,1w,Sandeep Chettri,Mark Watt,Pawan Sarraf,,,,,0,1,0,0,0,1,1
21,2,Karnali Yaks,Pokhara Avengers,7.5,0,Sandeep Chettri,Mark Watt,Pawan Sarraf,covers,,,,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,7.6,1w,Sandeep Chettri,Mark Watt,Pawan Sarraf,,,,,0,1,0,0,0,1,1
21,2,Karnali Yaks,Pokhara Avengers,7.6,0,Sandeep Chettri,Mark Watt,Pawan Sarraf,,,,,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,8.1,1,Kushal Bhurtel,Pawan Sarraf,Mark Watt,backward point,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,8.2,1,Kushal Bhurtel,Mark Watt,Pawan Sarraf,long on,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,8.3,1,Kushal Bhurtel,Pawan Sarraf,Mark Watt,long off,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,8.4,0,Kushal Bhurtel,Mark Watt,Pawan Sarraf,covers,,,,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,8.5,4,Kushal Bhurtel,Mark Watt,Pawan Sarraf,short third man,,,,4,0,0,0,0,0,4
21,2,Karnali Yaks,Pokhara Avengers,8.6,1,Kushal Bhurtel,Mark Watt,Pawan Sarraf,mid on,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,9.1,0,Kiran Thagunna,Mark Watt,Pawan Sarraf,,,,,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,9.2,1,Kiran Thagunna,Mark Watt,Pawan Sarraf,long on,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,9.3,4,Kiran Thagunna,Pawan Sarraf,Mark Watt,third man,,,,4,0,0,0,0,0,4
21,2,Karnali Yaks,Pokhara Avengers,9.4,1,Kiran Thagunna,Pawan Sarraf,Mark Watt,mid off,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,9.5,W,Kiran Thagunna,Mark Watt,Pawan Sarraf,deep mid wicket,Mark Watt,caught,Trit Raj Das,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,9.6,0,Kiran Thagunna,Najibullah Zadran,Pawan Sarraf,,,,,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,10.1,1,Sagar Dhakal,Pawan Sarraf,Najibullah Zadran,long on,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,10.2,1,Sagar Dhakal,Najibullah Zadran,Pawan Sarraf,covers,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,10.3,1,Sagar Dhakal,Pawan Sarraf,Najibullah Zadran,,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,10.4,1,Sagar Dhakal,Najibullah Zadran,Pawan Sarraf,point,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,10.5,0,Sagar Dhakal,Pawan Sarraf,Najibullah Zadran,point,,,,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,10.6,6,Sagar Dhakal,Pawan Sarraf,Najibullah Zadran,,,,,6,0,0,0,0,0,6
21,2,Karnali Yaks,Pokhara Avengers,11.1,1,Kushal Bhurtel,Najibullah Zadran,Pawan Sarraf,point,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,11.2,0,Kushal Bhurtel,Pawan Sarraf,Najibullah Zadran,,,,,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,11.3,1,Kushal Bhurtel,Pawan Sarraf,Najibullah Zadran,deep mid wicket,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,11.4,1,Kushal Bhurtel,Najibullah Zadran,Pawan Sarraf,deep covers,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,11.5,2,Kushal Bhurtel,Pawan Sarraf,Najibullah Zadran,sweeper,,,,2,0,0,0,0,0,2
21,2,Karnali Yaks,Pokhara Avengers,11.6,0,Kushal Bhurtel,Pawan Sarraf,Najibullah Zadran,,,,,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,12.1,1,Rishi Dhawan,Najibullah Zadran,Pawan Sarraf,third man,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,12.2,W,Rishi Dhawan,Pawan Sarraf,Najibullah Zadran,backward point,Pawan Sarraf,caught,Kushal Bhurtel,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,12.3,1,Rishi Dhawan,Gulshan Jha,Najibullah Zadran,third man,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,12.4,4,Rishi Dhawan,Najibullah Zadran,Gulshan Jha,extra covers,,,,4,0,0,0,0,0,4
21,2,Karnali Yaks,Pokhara Avengers,12.5,1,Rishi Dhawan,Najibullah Zadran,Gulshan Jha,point,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,12.6,0,Rishi Dhawan,Gulshan Jha,Najibullah Zadran,short third man,,,,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,13.1,2,Kiran Thagunna,Najibullah Zadran,Gulshan Jha,deep mid wicket,,,,2,0,0,0,0,0,2
21,2,Karnali Yaks,Pokhara Avengers,13.2,6,Kiran Thagunna,Najibullah Zadran,Gulshan Jha,deep mid wicket,,,,6,0,0,0,0,0,6
21,2,Karnali Yaks,Pokhara Avengers,13.3,0,Kiran Thagunna,Najibullah Zadran,Gulshan Jha,point,,,,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,13.4,1,Kiran Thagunna,Najibullah Zadran,Gulshan Jha,mid on,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,13.5,0,Kiran Thagunna,Gulshan Jha,Najibullah Zadran,,,,,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,13.6,1,Kiran Thagunna,Gulshan Jha,Najibullah Zadran,,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,14.1,1,Kushal Bhurtel,Gulshan Jha,Najibullah Zadran,covers,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,14.2,1,Kushal Bhurtel,Najibullah Zadran,Gulshan Jha,long off,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,14.3,6,Kushal Bhurtel,Gulshan Jha,Najibullah Zadran,long off,,,,6,0,0,0,0,0,6
21,2,Karnali Yaks,Pokhara Avengers,14.4,W,Kushal Bhurtel,Gulshan Jha,Najibullah Zadran,deep square leg,Gulsan Jha,caught,Bipin Khatri,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,14.5,6,Kushal Bhurtel,Sompal Kami,Najibullah Zadran,long on,,,,6,0,0,0,0,0,6
21,2,Karnali Yaks,Pokhara Avengers,14.6,0,Kushal Bhurtel,Sompal Kami,Najibullah Zadran,covers,,,,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,15.1,4,Rishi Dhawan,Najibullah Zadran,Sompal Kami,straight,,,,4,0,0,0,0,0,4
21,2,Karnali Yaks,Pokhara Avengers,15.2,W,Rishi Dhawan,Najibullah Zadran,Sompal Kami,covers,Najibullah Zadran,caught,Kiran Thagunna,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,15.3,1,Rishi Dhawan,Dipendra Rawat,Sompal Kami,point,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,15.4,1,Rishi Dhawan,Sompal Kami,Dipendra Rawat,long on,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,15.5,2,Rishi Dhawan,Dipendra Rawat,Sompal Kami,backward square leg,,,,2,0,0,0,0,0,2
21,2,Karnali Yaks,Pokhara Avengers,15.6,1,Rishi Dhawan,Dipendra Rawat,Sompal Kami,point,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,16.1,0,Kushal Bhurtel,Dipendra Rawat,Sompal Kami,,,,,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,16.2,0,Kushal Bhurtel,Dipendra Rawat,Sompal Kami,,,,,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,16.3,4,Kushal Bhurtel,Dipendra Rawat,Sompal Kami,backward point,,,,4,0,0,0,0,0,4
21,2,Karnali Yaks,Pokhara Avengers,16.4,1,Kushal Bhurtel,Dipendra Rawat,Sompal Kami,square,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,16.5,0,Kushal Bhurtel,Sompal Kami,Dipendra Rawat,,,,,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,16.6,1,Kushal Bhurtel,Sompal Kami,Dipendra Rawat,point,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,17.1,1,Rishi Dhawan,Sompal Kami,Dipendra Rawat,long on,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,17.2,1,Rishi Dhawan,Dipendra Rawat,Sompal Kami,long off,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,17.3,W,Rishi Dhawan,Sompal Kami,Dipendra Rawat,,Dipendra Rawat,run out,Rishi Dhawan,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,17.4,1,Rishi Dhawan,Nandan Yadav,Sompal Kami,deep square leg,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,17.5,4,Rishi Dhawan,Sompal Kami,Nandan Yadav,covers,,,,4,0,0,0,0,0,4
21,2,Karnali Yaks,Pokhara Avengers,17.6,W,Rishi Dhawan,Sompal Kami,Nandan Yadav,third man,Sompal Kami,caught,Dhananjaya Lakshan,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,18.1,1,Dhananjaya Lakshan,Nandan Yadav,Unish Singh,long off,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,18.2,1,Dhananjaya Lakshan,Unish Singh,Nandan Yadav,long off,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,18.3,1w,Dhananjaya Lakshan,Nandan Yadav,Unish Singh,,,,,0,1,0,0,0,1,1
21,2,Karnali Yaks,Pokhara Avengers,18.3,1,Dhananjaya Lakshan,Nandan Yadav,Unish Singh,long on,,,,1,0,0,0,0,0,1
21,2,Karnali Yaks,Pokhara Avengers,18.4,W,Dhananjaya Lakshan,Unish Singh,Nandan Yadav,mid off,Unish Singh,caught,†Adam Rossington,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,18.5,0,Dhananjaya Lakshan,Bipin Sharma,Nandan Yadav,backward point,,,,0,0,0,0,0,0,0
21,2,Karnali Yaks,Pokhara Avengers,18.6,W,Dhananjaya Lakshan,Bipin Sharma,Nandan Yadav,,Bipin Sharma,caught,†Adam Rossington,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,0.1,0,Sher Malla,George Munsey,Faf du Plessis,,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,0.2,W,Sher Malla,George Munsey,Faf du Plessis,,George Munsey,lbw,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,0.3,0,Sher Malla,Lokesh Bam,Faf du Plessis,,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,0.4,1,Sher Malla,Lokesh Bam,Faf du Plessis,mid wicket,,,,1,0,0,0,0,0,1
22,1,Biratnagar Kings,Lumbini Lions,0.5,1,Sher Malla,Faf du Plessis,Lokesh Bam,extra covers,,,,1,0,0,0,0,0,1
22,1,Biratnagar Kings,Lumbini Lions,0.6,0,Sher Malla,Lokesh Bam,Faf du Plessis,covers,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,1.1,1,JJ Smit,Faf du Plessis,Lokesh Bam,short fine leg,,,,1,0,0,0,0,0,1
22,1,Biratnagar Kings,Lumbini Lions,1.2,0,JJ Smit,Lokesh Bam,Faf du Plessis,point,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,1.3,1,JJ Smit,Lokesh Bam,Faf du Plessis,mid off,,,,1,0,0,0,0,0,1
22,1,Biratnagar Kings,Lumbini Lions,1.4,0,JJ Smit,Faf du Plessis,Lokesh Bam,extra covers,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,1.5,4,JJ Smit,Faf du Plessis,Lokesh Bam,mid on,,,,4,0,0,0,0,0,4
22,1,Biratnagar Kings,Lumbini Lions,1.6,1,JJ Smit,Faf du Plessis,Lokesh Bam,point,,,,1,0,0,0,0,0,1
22,1,Biratnagar Kings,Lumbini Lions,2.1,4,Abhishesh Gautam,Faf du Plessis,Lokesh Bam,covers,,,,4,0,0,0,0,0,4
22,1,Biratnagar Kings,Lumbini Lions,2.2,0,Abhishesh Gautam,Faf du Plessis,Lokesh Bam,,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,2.3,1,Abhishesh Gautam,Faf du Plessis,Lokesh Bam,long off,,,,1,0,0,0,0,0,1
22,1,Biratnagar Kings,Lumbini Lions,2.4,0,Abhishesh Gautam,Lokesh Bam,Faf du Plessis,,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,2.5,1,Abhishesh Gautam,Lokesh Bam,Faf du Plessis,mid on,,,,1,0,0,0,0,0,1
22,1,Biratnagar Kings,Lumbini Lions,2.6,W,Abhishesh Gautam,Faf du Plessis,Lokesh Bam,straight,Faf du Plessis,stumped,†Niroshan Dickwella,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,3.1,0,Ruben Trumpelmann,Lokesh Bam,Sam Heazlett,,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,3.2,0,Ruben Trumpelmann,Lokesh Bam,Sam Heazlett,,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,3.3,0,Ruben Trumpelmann,Lokesh Bam,Sam Heazlett,,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,3.4,1,Ruben Trumpelmann,Lokesh Bam,Sam Heazlett,point,,,,1,0,0,0,0,0,1
22,1,Biratnagar Kings,Lumbini Lions,3.5,4,Ruben Trumpelmann,Sam Heazlett,Lokesh Bam,point,,,,4,0,0,0,0,0,4
22,1,Biratnagar Kings,Lumbini Lions,3.6,0,Ruben Trumpelmann,Sam Heazlett,Lokesh Bam,off side,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,4.1,0,Abhishesh Gautam,Lokesh Bam,Sam Heazlett,covers,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,4.2,0,Abhishesh Gautam,Lokesh Bam,Sam Heazlett,extra covers,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,4.3,0,Abhishesh Gautam,Lokesh Bam,Sam Heazlett,covers,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,4.4,0,Abhishesh Gautam,Lokesh Bam,Sam Heazlett,,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,4.5,0,Abhishesh Gautam,Lokesh Bam,Sam Heazlett,,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,4.6,1,Abhishesh Gautam,Lokesh Bam,Sam Heazlett,square leg,,,,1,0,0,0,0,0,1
22,1,Biratnagar Kings,Lumbini Lions,5.1,4,Sher Malla,Lokesh Bam,Sam Heazlett,covers,,,,4,0,0,0,0,0,4
22,1,Biratnagar Kings,Lumbini Lions,5.2,6,Sher Malla,Lokesh Bam,Sam Heazlett,long off,,,,6,0,0,0,0,0,6
22,1,Biratnagar Kings,Lumbini Lions,5.3,1,Sher Malla,Lokesh Bam,Sam Heazlett,fine leg,,,,1,0,0,0,0,0,1
22,1,Biratnagar Kings,Lumbini Lions,5.4,1,Sher Malla,Sam Heazlett,Lokesh Bam,backward square leg,,,,1,0,0,0,0,0,1
22,1,Biratnagar Kings,Lumbini Lions,5.5,1,Sher Malla,Lokesh Bam,Sam Heazlett,mid wicket,,,,1,0,0,0,0,0,1
22,1,Biratnagar Kings,Lumbini Lions,5.6,0,Sher Malla,Sam Heazlett,Lokesh Bam,extra covers,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,6.1,0,Tilak Bhandari,Lokesh Bam,Sam Heazlett,covers,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,6.2,1,Tilak Bhandari,Lokesh Bam,Sam Heazlett,long off,,,,1,0,0,0,0,0,1
22,1,Biratnagar Kings,Lumbini Lions,6.3,1,Tilak Bhandari,Sam Heazlett,Lokesh Bam,long on,,,,1,0,0,0,0,0,1
22,1,Biratnagar Kings,Lumbini Lions,6.4,1,Tilak Bhandari,Lokesh Bam,Sam Heazlett,mid on,,,,1,0,0,0,0,0,1
22,1,Biratnagar Kings,Lumbini Lions,6.5,1,Tilak Bhandari,Sam Heazlett,Lokesh Bam,square,,,,1,0,0,0,0,0,1
22,1,Biratnagar Kings,Lumbini Lions,6.6,0,Tilak Bhandari,Lokesh Bam,Sam Heazlett,point,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,7.1,1,D'Arcy Short,Sam Heazlett,Lokesh Bam,square,,,,1,0,0,0,0,0,1
22,1,Biratnagar Kings,Lumbini Lions,7.2,6,D'Arcy Short,Lokesh Bam,Sam Heazlett,straight,,,,6,0,0,0,0,0,6
22,1,Biratnagar Kings,Lumbini Lions,7.3,0,D'Arcy Short,Lokesh Bam,Sam Heazlett,covers,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,7.4,0,D'Arcy Short,Lokesh Bam,Sam Heazlett,third man,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,7.5,1,D'Arcy Short,Lokesh Bam,Sam Heazlett,long on,,,,1,0,0,0,0,0,1
22,1,Biratnagar Kings,Lumbini Lions,7.6,1,D'Arcy Short,Sam Heazlett,Lokesh Bam,long off,,,,1,0,0,0,0,0,1
22,1,Biratnagar Kings,Lumbini Lions,8.1,6,Tilak Bhandari,Sam Heazlett,Lokesh Bam,straight,,,,6,0,0,0,0,0,6
22,1,Biratnagar Kings,Lumbini Lions,8.2,1,Tilak Bhandari,Sam Heazlett,Lokesh Bam,mid wicket,,,,1,0,0,0,0,0,1
22,1,Biratnagar Kings,Lumbini Lions,8.3,1,Tilak Bhandari,Lokesh Bam,Sam Heazlett,point,,,,1,0,0,0,0,0,1
22,1,Biratnagar Kings,Lumbini Lions,8.4,0,Tilak Bhandari,Sam Heazlett,Lokesh Bam,extra covers,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,8.5,0,Tilak Bhandari,Sam Heazlett,Lokesh Bam,point,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,8.6,1,Tilak Bhandari,Sam Heazlett,Lokesh Bam,backward square leg,,,,1,0,0,0,0,0,1
22,1,Biratnagar Kings,Lumbini Lions,9.1,0,Ruben Trumpelmann,Sam Heazlett,Lokesh Bam,extra covers,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,9.2,1,Ruben Trumpelmann,Sam Heazlett,Lokesh Bam,extra covers,,,,1,0,0,0,0,0,1
22,1,Biratnagar Kings,Lumbini Lions,9.3,0,Ruben Trumpelmann,Lokesh Bam,Sam Heazlett,covers,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,9.4,0,Ruben Trumpelmann,Lokesh Bam,Sam Heazlett,,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,9.5,0,Ruben Trumpelmann,Lokesh Bam,Sam Heazlett,,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,9.6,1w,Ruben Trumpelmann,Lokesh Bam,Sam Heazlett,,,,,0,1,0,0,0,1,1
22,1,Biratnagar Kings,Lumbini Lions,9.6,1,Ruben Trumpelmann,Lokesh Bam,Sam Heazlett,point,,,,1,0,0,0,0,0,1
22,1,Biratnagar Kings,Lumbini Lions,10.1,2,Abhishesh Gautam,Lokesh Bam,Sam Heazlett,backward square leg,,,,2,0,0,0,0,0,2
22,1,Biratnagar Kings,Lumbini Lions,10.2,4,Abhishesh Gautam,Lokesh Bam,Sam Heazlett,square,,,,4,0,0,0,0,0,4
22,1,Biratnagar Kings,Lumbini Lions,10.3,1w,Abhishesh Gautam,Lokesh Bam,Sam Heazlett,,,,,0,1,0,0,0,1,1
22,1,Biratnagar Kings,Lumbini Lions,10.3,0,Abhishesh Gautam,Lokesh Bam,Sam Heazlett,,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,10.4,0,Abhishesh Gautam,Lokesh Bam,Sam Heazlett,,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,10.5,0,Abhishesh Gautam,Lokesh Bam,Sam Heazlett,backward point,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,10.6,0,Abhishesh Gautam,Lokesh Bam,Sam Heazlett,,,,,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,11.1,1,JJ Smit,Sam Heazlett,Lokesh Bam,third man,,,,1,0,0,0,0,0,1
22,1,Biratnagar Kings,Lumbini Lions,11.2,1,JJ Smit,Lokesh Bam,Sam Heazlett,short fine leg,,,,1,0,0,0,0,0,1
22,1,Biratnagar Kings,Lumbini Lions,11.3,1,JJ Smit,Sam Heazlett,Lokesh Bam,covers,,,,1,0,0,0,0,0,1
22,1,Biratnagar Kings,Lumbini Lions,11.4,1w,JJ Smit,Lokesh Bam,Sam Heazlett,,,,,0,1,0,0,0,1,1
22,1,Biratnagar Kings,Lumbini Lions,11.4,W,JJ Smit,Lokesh Bam,Sam Heazlett,,Lokesh Bam,caught & bowled,JJ Smit,0,0,0,0,0,0,0
22,1,Biratnagar Kings,Lumbini Lions,11.5,1,JJ Smit,Narayan Joshi,Sam Heazlett,covers,,,,1,0,0,0,0,0,1
22,1,Biratnagar Kings,Lumbini Lions,11.6,6,JJ Smit,Sam Heazlett,Narayan Joshi,backward square leg,,,,6,0,0,0,0,0,6
22,1,Biratnagar Kings,Lumbini Lions,12.1,0,Tilak Bhandari,Narayan Joshi,Sam Heazlett,,,,,0,0,0,0,0,0,0
